name,price,category,product_url,image_urls
Bracelet and Bangles,,rings,https://www.pcjeweller.com/jewellery/diamond-bracelet-and-bangles.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/c/CU00024-1_564_186.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309H_172.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309B_181.jpg
Bracelet and Bangles,,rings,https://www.pcjeweller.com/jewellery/diamond-bracelet-and-bangles.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/c/CU00024-1_564_186.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309H_172.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309B_181.jpg
Bracelet and Bangles,,rings,https://www.pcjeweller.com/jewellery/diamond-bracelet-and-bangles.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/c/CU00024-1_564_186.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309H_172.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309B_181.jpg
The Nimuana Diamond Ring,,rings,https://www.pcjeweller.com/the-nimuana-diamond-ring-42475.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00710-6_445.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00710-6_445.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00710-1-1__1724148146.jpg
The Abagil Diamond Ladies Ring Ships Faster,,rings,https://www.pcjeweller.com/the-abagil-diamond-ladies-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR01679A-1__1906813928.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR01679A-1__1906813928.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR01679A-6__607700222.jpg
Bracelet and Bangles,,rings,https://www.pcjeweller.com/jewellery/diamond-bracelet-and-bangles.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/c/CU00024-1_564_186.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309H_172.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309B_181.jpg
The Sephira Diamond & Gemstone Ring,,rings,https://www.pcjeweller.com/the-sephira-diamond-gemstone-ring-46779.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR01158R-6_207.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR01158R-6_207.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR01158R-1__1391999721.jpg
The Sorrel Diamond & Gemstone Ring,,rings,https://www.pcjeweller.com/the-sorrel-diamond-gemstone-ring-46757.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00765R-1_554.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00765R-1_554.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00765R-1M__1663669696.jpg
The Devondra Diamond & Gemstone Ring,,rings,https://www.pcjeweller.com/the-devondra-diamond-gemstone-ring-46749.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00660R-6_789.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00660R-6_789.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00660R-1__486657065.jpg
The Brair-Rose Diamond & Gemstone Ring,,rings,https://www.pcjeweller.com/the-brair-rose-diamond-gemstone-ring-46758.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00764R-1_709.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00764R-1_709.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00764R-1M__319761112.jpg
The Waishaci Diamond & Gemstone Ring,,rings,https://www.pcjeweller.com/the-waishaci-diamond-gemstone-ring-46762.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00935R-6_215.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00935R-6_215.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00935R-1__1927859114.jpg
The Micaiah Diamond & Gemstone Ring,,rings,https://www.pcjeweller.com/the-micaiah-diamond-gemstone-ring-46761.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00930R-6_4.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00930R-6_4.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00930R-1__121859368.jpg
The Una Diamond & Gemstone Ring,,rings,https://www.pcjeweller.com/the-una-diamond-gemstone-ring-46778.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR01169R-6_590.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR01169R-6_590.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR01169R-1__799073250.jpg
The Kerrianne Diamond & Gemstone Ring,,rings,https://www.pcjeweller.com/the-kerrianne-diamond-gemstone-ring-46759.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00926R-6_522.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00926R-6_522.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00926R-1__1895128154.jpg
The Kisha Diamond & Gemstone Ring,,rings,https://www.pcjeweller.com/the-kisha-diamond-gemstone-ring-46752.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR00663R-6_51.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00663R-6_51.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR00663R-1__1297591475.jpg
The Tami Diamond & Gemstone Ring,,rings,https://www.pcjeweller.com/the-tami-diamond-gemstone-ring-46777.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR01163R-6_453.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR01163R-6_453.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR01163R-1__2114671562.jpg
The Essence Diamond & Gemstone Ring,,rings,https://www.pcjeweller.com/the-essence-diamond-gemstone-ring-46774.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR01151R-6_102.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR01151R-6_102.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR01151R-1__571684253.jpg
Bracelet and Bangles,,rings,https://www.pcjeweller.com/jewellery/diamond-bracelet-and-bangles.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/c/CU00024-1_564_186.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309H_172.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309B_181.jpg
The Itika Diamond Ladies Ring Ships Faster,,rings,https://www.pcjeweller.com/the-itika-diamond-ladies-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR01303-1__1435318398__900527159.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR01303-1__1435318398__900527159.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR01303-1__1435318398__302223704.jpg
The Kemp Diamond Ring,,rings,https://www.pcjeweller.com/the-kemp-diamond-ring-42490.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR02636-6_235.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR02636-6_235.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR02636-1__1950460287.jpg
The Olanama Diamond & Gemstone Ring Ships Faster,,rings,https://www.pcjeweller.com/the-olanama-diamond-gemstone-ring-ships-faster.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR01302R-1__1385803386__129061714.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR01302R-1__1385803386__129061714.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR01302R-3__884517792__1644650427.jpg
The Jelena Diamond Ring,,rings,https://www.pcjeweller.com/the-jelena-diamond-ring-42489.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR02634-6_17.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR02634-6_17.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR02634-1__70762636.jpg
Bracelet and Bangles,,rings,https://www.pcjeweller.com/jewellery/diamond-bracelet-and-bangles.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/c/CU00024-1_564_186.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309H_172.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/custom/b/BR00309B_181.jpg
The Frances Diamond & Gemstone Ring,,rings,https://www.pcjeweller.com/the-frances-diamond-gemstone-ring-46767.html,https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/preview/l/LR01004R-6_81.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR01004R-6_81.jpg; https://cf-cdn.pcjeweller.com/public/uploads/catalog/product/small/l/LR01004R-1__940401044.jpg
